property,expected_verdict,c_file,c_file_abs,yml_path,folder
valid-memsafety,true,c/termination-memory-alloca/java_Continue1-alloca.i,/workspace/sv-benchmarks/c/termination-memory-alloca/java_Continue1-alloca.i,c/termination-memory-alloca/java_Continue1-alloca.yml,termination-memory-alloca
valid-memsafety,true,c/loop-acceleration/array_1-2.c,/workspace/sv-benchmarks/c/loop-acceleration/array_1-2.c,c/loop-acceleration/array_1-2.yml,loop-acceleration
valid-memsafety,true,c/termination-crafted/Gothenburg_v2-1.c,/workspace/sv-benchmarks/c/termination-crafted/Gothenburg_v2-1.c,c/termination-crafted/Gothenburg_v2-1.yml,termination-crafted
valid-memsafety,true,c/array-memsafety/insertionsort-alloca-1.i,/workspace/sv-benchmarks/c/array-memsafety/insertionsort-alloca-1.i,c/array-memsafety/insertionsort-alloca-1.yml,array-memsafety
valid-memsafety,true,c/termination-memory-alloca/openbsd_cstrncpy-alloca-1.i,/workspace/sv-benchmarks/c/termination-memory-alloca/openbsd_cstrncpy-alloca-1.i,c/termination-memory-alloca/openbsd_cstrncpy-alloca-1.yml,termination-memory-alloca
valid-memsafety,true,c/termination-crafted/NonTermination3-2.c,/workspace/sv-benchmarks/c/termination-crafted/NonTermination3-2.c,c/termination-crafted/NonTermination3-2.yml,termination-crafted
valid-memsafety,true,c/termination-memory-alloca/Avery-2006FLOPS-Tabel1_true-alloca.i,/workspace/sv-benchmarks/c/termination-memory-alloca/Avery-2006FLOPS-Tabel1_true-alloca.i,c/termination-memory-alloca/Avery-2006FLOPS-Tabel1_true-alloca.yml,termination-memory-alloca
valid-memsafety,false,c/termination-crafted/NonTermination3-1.c,/workspace/sv-benchmarks/c/termination-crafted/NonTermination3-1.c,c/termination-crafted/NonTermination3-1.yml,termination-crafted
valid-memsafety,false,c/array-memsafety/lis_unsafe.i,/workspace/sv-benchmarks/c/array-memsafety/lis_unsafe.i,c/array-memsafety/lis_unsafe.yml,array-memsafety
valid-memsafety,false,c/termination-dietlibc/strcasecmp.i,/workspace/sv-benchmarks/c/termination-dietlibc/strcasecmp.i,c/termination-dietlibc/strcasecmp.yml,termination-dietlibc
valid-memsafety,false,c/array-examples/standard_strcpy_original-1.i,/workspace/sv-benchmarks/c/array-examples/standard_strcpy_original-1.i,c/array-examples/standard_strcpy_original-1.yml,array-examples
valid-memsafety,false,c/loops/invert_string-2.c,/workspace/sv-benchmarks/c/loops/invert_string-2.c,c/loops/invert_string-2.yml,loops
valid-memsafety,false,c/array-examples/standard_strcpy_ground-2.i,/workspace/sv-benchmarks/c/array-examples/standard_strcpy_ground-2.i,c/array-examples/standard_strcpy_ground-2.yml,array-examples
valid-memsafety,false,c/array-memsafety-realloc/array-realloc-1.i,/workspace/sv-benchmarks/c/array-memsafety-realloc/array-realloc-1.i,c/array-memsafety-realloc/array-realloc-1.yml,array-memsafety-realloc
valid-memsafety,false,c/termination-dietlibc/strlcat.i,/workspace/sv-benchmarks/c/termination-dietlibc/strlcat.i,c/termination-dietlibc/strlcat.yml,termination-dietlibc
valid-memsafety,false,c/array-memsafety/diff_usafe.c,/workspace/sv-benchmarks/c/array-memsafety/diff_usafe.c,c/array-memsafety/diff_usafe.yml,array-memsafety
valid-memsafety,false,c/array-fpi/indp1.c,/workspace/sv-benchmarks/c/array-fpi/indp1.c,c/array-fpi/indp1.yml,array-fpi
valid-memsafety,false,c/array-examples/relax-2.i,/workspace/sv-benchmarks/c/array-examples/relax-2.i,c/array-examples/relax-2.yml,array-examples
valid-memsafety,false,c/termination-dietlibc/strcat_short.i,/workspace/sv-benchmarks/c/termination-dietlibc/strcat_short.i,c/termination-dietlibc/strcat_short.yml,termination-dietlibc
valid-memsafety,false,c/array-memsafety/cstrlen_unsafe.i,/workspace/sv-benchmarks/c/array-memsafety/cstrlen_unsafe.i,c/array-memsafety/cstrlen_unsafe.yml,array-memsafety
valid-memsafety,false,c/loops/sum_array-2.i,/workspace/sv-benchmarks/c/loops/sum_array-2.i,c/loops/sum_array-2.yml,loops
valid-memsafety,false,c/loops/sum_array-1.c,/workspace/sv-benchmarks/c/loops/sum_array-1.c,c/loops/sum_array-1.yml,loops
valid-memsafety,false,c/termination-dietlibc/strlcpy.i,/workspace/sv-benchmarks/c/termination-dietlibc/strlcpy.i,c/termination-dietlibc/strlcpy.yml,termination-dietlibc
valid-memsafety,false,c/termination-15/cstrncat_reverse_alloca.i,/workspace/sv-benchmarks/c/termination-15/cstrncat_reverse_alloca.i,c/termination-15/cstrncat_reverse_alloca.yml,termination-15
valid-memsafety,false,c/loops/matrix-2.c,/workspace/sv-benchmarks/c/loops/matrix-2.c,c/loops/matrix-2.yml,loops
valid-memsafety,false,c/array-memsafety/cstrncat_unsafe.c,/workspace/sv-benchmarks/c/array-memsafety/cstrncat_unsafe.c,c/array-memsafety/cstrncat_unsafe.yml,array-memsafety
valid-memsafety,false,c/array-memsafety-realloc/array-realloc-3.i,/workspace/sv-benchmarks/c/array-memsafety-realloc/array-realloc-3.i,c/array-memsafety-realloc/array-realloc-3.yml,array-memsafety-realloc
valid-memsafety,false,c/loops/bubble_sort-1.c,/workspace/sv-benchmarks/c/loops/bubble_sort-1.c,c/loops/bubble_sort-1.yml,loops
valid-memsafety,false,c/array-memsafety/reverse_array_alloca_unsafe.i,/workspace/sv-benchmarks/c/array-memsafety/reverse_array_alloca_unsafe.i,c/array-memsafety/reverse_array_alloca_unsafe.yml,array-memsafety
valid-memsafety,false,c/array-memsafety/selectionsort_unsafe.c,/workspace/sv-benchmarks/c/array-memsafety/selectionsort_unsafe.c,c/array-memsafety/selectionsort_unsafe.yml,array-memsafety
valid-memsafety,false,c/array-memsafety/bubblesort_unsafe.c,/workspace/sv-benchmarks/c/array-memsafety/bubblesort_unsafe.c,c/array-memsafety/bubblesort_unsafe.yml,array-memsafety
valid-memsafety,false,c/array-memsafety/add_last_unsafe.i,/workspace/sv-benchmarks/c/array-memsafety/add_last_unsafe.i,c/array-memsafety/add_last_unsafe.yml,array-memsafety
valid-memsafety,false,c/array-memsafety/cstrcat_unsafe.c,/workspace/sv-benchmarks/c/array-memsafety/cstrcat_unsafe.c,c/array-memsafety/cstrcat_unsafe.yml,array-memsafety
valid-memsafety,false,c/array-memsafety/reverse_array_unsafe.i,/workspace/sv-benchmarks/c/array-memsafety/reverse_array_unsafe.i,c/array-memsafety/reverse_array_unsafe.yml,array-memsafety
valid-memsafety,false,c/array-memsafety/cstrpbrk_unsafe.i,/workspace/sv-benchmarks/c/array-memsafety/cstrpbrk_unsafe.i,c/array-memsafety/cstrpbrk_unsafe.yml,array-memsafety
valid-memsafety,false,c/array-examples/relax-1.i,/workspace/sv-benchmarks/c/array-examples/relax-1.i,c/array-examples/relax-1.yml,array-examples
valid-memsafety,false,c/termination-dietlibc/wcsstr.i,/workspace/sv-benchmarks/c/termination-dietlibc/wcsstr.i,c/termination-dietlibc/wcsstr.yml,termination-dietlibc
valid-memsafety,false,c/array-memsafety/mult_array_unsafe.i,/workspace/sv-benchmarks/c/array-memsafety/mult_array_unsafe.i,c/array-memsafety/mult_array_unsafe.yml,array-memsafety
valid-memsafety,false,c/array-memsafety/knapsack_alloca_unsafe.i,/workspace/sv-benchmarks/c/array-memsafety/knapsack_alloca_unsafe.i,c/array-memsafety/knapsack_alloca_unsafe.yml,array-memsafety
valid-memsafety,false,c/array-memsafety/cstrncpy_unsafe.c,/workspace/sv-benchmarks/c/array-memsafety/cstrncpy_unsafe.c,c/array-memsafety/cstrncpy_unsafe.yml,array-memsafety
valid-memsafety,false,c/termination-crafted/LexIndexValue-Pointer-3.c,/workspace/sv-benchmarks/c/termination-crafted/LexIndexValue-Pointer-3.c,c/termination-crafted/LexIndexValue-Pointer-3.yml,termination-crafted
valid-memsafety,false,c/termination-dietlibc/strtok_r.i,/workspace/sv-benchmarks/c/termination-dietlibc/strtok_r.i,c/termination-dietlibc/strtok_r.yml,termination-dietlibc
valid-memsafety,false,c/array-examples/relax-2-2.i,/workspace/sv-benchmarks/c/array-examples/relax-2-2.i,c/array-examples/relax-2-2.yml,array-examples
valid-memsafety,false,c/loop-acceleration/array3.i,/workspace/sv-benchmarks/c/loop-acceleration/array3.i,c/loop-acceleration/array3.yml,loop-acceleration
valid-memsafety,false,c/array-memsafety/stroeder1_unsafe.c,/workspace/sv-benchmarks/c/array-memsafety/stroeder1_unsafe.c,c/array-memsafety/stroeder1_unsafe.yml,array-memsafety
valid-memsafety,false,c/termination-recursive-malloc/chunk1-2.i,/workspace/sv-benchmarks/c/termination-recursive-malloc/chunk1-2.i,c/termination-recursive-malloc/chunk1-2.yml,termination-recursive-malloc
valid-memsafety,false,c/termination-dietlibc/strcat.i,/workspace/sv-benchmarks/c/termination-dietlibc/strcat.i,c/termination-dietlibc/strcat.yml,termination-dietlibc
valid-memsafety,false,c/loops/insertion_sort-2.c,/workspace/sv-benchmarks/c/loops/insertion_sort-2.c,c/loops/insertion_sort-2.yml,loops
valid-memsafety,false,c/array-examples/sanfoundry_24-2.i,/workspace/sv-benchmarks/c/array-examples/sanfoundry_24-2.i,c/array-examples/sanfoundry_24-2.yml,array-examples
valid-memsafety,false,c/recursive-with-pointer/system-with-recursion.i,/workspace/sv-benchmarks/c/recursive-with-pointer/system-with-recursion.i,c/recursive-with-pointer/system-with-recursion.yml,recursive-with-pointer
valid-memsafety,false,c/termination-dietlibc/dirname-2.i,/workspace/sv-benchmarks/c/termination-dietlibc/dirname-2.i,c/termination-dietlibc/dirname-2.yml,termination-dietlibc
valid-memsafety,false,c/array-memsafety/count_down_unsafe.i,/workspace/sv-benchmarks/c/array-memsafety/count_down_unsafe.i,c/array-memsafety/count_down_unsafe.yml,array-memsafety
valid-memsafety,false,c/loops/insertion_sort-1.c,/workspace/sv-benchmarks/c/loops/insertion_sort-1.c,c/loops/insertion_sort-1.yml,loops
valid-memsafety,false,c/array-memsafety/cstrchr_unsafe.i,/workspace/sv-benchmarks/c/array-memsafety/cstrchr_unsafe.i,c/array-memsafety/cstrchr_unsafe.yml,array-memsafety
